decimalLatitude,decimalLongitude,Order,adult_mass_g,max_longevity_d,age_first_reproduction_d,litter_size_n,litters_per_year_n,dispersal_km,density_n_km2,home_range_km2,dphy_invertebrate,dphy_plant,det_vend,det_vect,det_scav,det_diet_breadth_n,altitude_breadth_m,EQ,habitat_Forest,habitat_Savanna,habitat_Shrubland,habitat_Grassland,habitat_Wetlands,habitat_Desert,habitat_Artificial_Terrestrial,n_habitats,human_footprint,roadkill_category
-25.176596,-57.555961,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,41.6965103149414,Medium
-20.490151,-54.80721,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,34.6968307495117,High
-21.470753,-47.908255,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,12.5507373809814,Low
-20.580677,-40.417217,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,28.6255207061768,Low
-20.187971,-54.806624,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,11.9530124664307,Medium
-25.753,-54.54,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,10.897801399231,Low
-18.232298,-50.431983,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,18.5492343902588,Medium
-32.24,-52.48583333,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,21.6355743408203,High
-21.6889,-43.3444,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,39.8149833679199,Low
-32.24,-52.48583333,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,21.6355743408203,High
-10.675567,-62.208069,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,18.0498847961426,High
-19.36333333,-48.07916667,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,14.6931056976318,Medium
-30.347781,-53.998679,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,14.2240552902222,Medium
-19.7091,-47.9835,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,43.6360549926758,High
-21.8644,-51.8667,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,32.6042251586914,Medium
-27.35,-50.9,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,9.98854160308838,Medium
-26.07434,-49.744804,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,26.9103565216064,Medium
-22.227994,-43.117628,Rodentia,51572.455,5511.5,716.725,3.485,1.25,9.271,7.009,0.07,0.0,100.0,0.0,0.0,0.0,1.0,2123.94286666667,0.390595098361119,1,1,0,0,1,0,0,3,35.1083908081055,Medium
9.031361,-79.622694,Rodentia,21267.32,6765.8811765,562.901978933333,4.99,1.31043083333333,5.696,16.5024154666667,3.5554231,2.0,98.0,1.79566666666667,0.836333333333333,0.332,1.34216666666667,1967.52916666667,0.613246217527322,1,0,0,0,1,0,0,2,38.9809684753418,Medium
36.579695,127.92624,Artiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,24.8207054138184,Medium
36.455383,127.846491,Cetartiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,25.6891136169434,High
37.541376,127.053919,Artiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,39.4715194702148,Medium
36.5,127.8,Artiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,25.8279132843018,High
37.568567,127.198354,Artiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,39.4728965759277,High
36.579225,127.979376,Artiodactyla,12760.04,5079.583,320.0,3.0,1.36447116666667,4.301,6.67804243333334,5.68604553333332,0.0,100.0,0.0,0.0,0.0,1.0,2968.74616666667,0.709627668132319,1,0,1,1,1,0,0,6,20.8576030731201,High
-28.184825,29.09673,Rodentia,14936.02,8431.5,532.195,2.1,1.67,4.69,16.9319952666667,1.31,0.0,100.0,0.0,0.0,0.0,2.0,2000.0,0.492307158513003,0,1,1,1,0,0,1,4,23.5386486053467,Low
-22.133333,29.2,Rodentia,14936.02,8431.5,532.195,2.1,1.67,4.69,16.9319952666667,1.31,0.0,100.0,0.0,0.0,0.0,2.0,2000.0,0.492307158513003,0,1,1,1,0,0,1,4,5.75422382354736,Medium
7.676415,36.838274,Rodentia,19166.665,10411.625,842.943660866667,2.3,2.0,5.379,20.8651433,0.74,0.0,100.0,0.0,0.0,0.0,2.0,2550.0,0.500173234910142,1,1,1,1,0,0,1,6,38.0528106689453,High
42.9,11.2,Rodentia,19166.665,10411.625,842.943660866667,2.3,2.0,5.379,20.8651433,0.74,0.0,100.0,0.0,0.0,0.0,2.0,2550.0,0.500173234910142,1,1,1,1,0,0,1,6,17.7930774688721,High
36.197974,3.441961,Rodentia,19166.665,10411.625,842.943660866667,2.3,2.0,5.379,20.8651433,0.74,0.0,100.0,0.0,0.0,0.0,2.0,2550.0,0.500173234910142,1,1,1,1,0,0,1,6,36.121768951416,Low
14.1154,39.58699,Rodentia,19166.665,10411.625,842.943660866667,2.3,2.0,5.379,20.8651433,0.74,0.0,100.0,0.0,0.0,0.0,2.0,2550.0,0.500173234910142,1,1,1,1,0,0,1,6,19.3855495452881,Low
7.67344,36.83441,Rodentia,19166.665,10411.625,842.943660866667,2.3,2.0,5.379,20.8651433,0.74,0.0,100.0,0.0,0.0,0.0,2.0,2550.0,0.500173234910142,1,1,1,1,0,0,1,6,38.048755645752,High
16.030395,78.890295,Rodentia,17325.0,9891.5,776.905652500001,2.0,2.03,5.088,4.0,1.05,0.0,100.0,0.0,0.0,0.0,2.0,2342.34373333333,0.550066317914575,1,0,1,1,0,0,1,4,13.2072696685791,Medium
29.8833335,78.116667,Rodentia,17325.0,9891.5,776.905652500001,2.0,2.03,5.088,4.0,1.05,0.0,100.0,0.0,0.0,0.0,2.0,2342.34373333333,0.550066317914575,1,0,1,1,0,0,1,4,30.5626125335693,Low
17.389803,77.203281,Rodentia,17325.0,9891.5,776.905652500001,2.0,2.03,5.088,4.0,1.05,0.0,100.0,0.0,0.0,0.0,2.0,2342.34373333333,0.550066317914575,1,0,1,1,0,0,1,4,28.2698841094971,Medium
32.9186,47.4695,Rodentia,17325.0,9891.5,776.905652500001,2.0,2.03,5.088,4.0,1.05,0.0,100.0,0.0,0.0,0.0,2.0,2342.34373333333,0.550066317914575,1,0,1,1,0,0,1,4,21.2028827667236,Medium
7.676415,36.838274,Carnivora,3500.0,5402.0,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70.0,10.0,0.0,10.0,0.0,1.0,3500.0,0.904648136453744,1,1,1,1,1,0,1,6,38.0528106689453,High
-28.146849,32.036174,Carnivora,3500.0,5402.0,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70.0,10.0,0.0,10.0,0.0,1.0,3500.0,0.904648136453744,1,1,1,1,1,0,1,6,9.93583869934082,Low
7.67344,36.83441,Carnivora,3500.0,5402.0,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70.0,10.0,0.0,10.0,0.0,1.0,3500.0,0.904648136453744,1,1,1,1,1,0,1,6,38.048755645752,High
14.1154,39.58699,Carnivora,3500.0,5402.0,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70.0,10.0,0.0,10.0,0.0,1.0,3500.0,0.904648136453744,1,1,1,1,1,0,1,6,19.3855495452881,Medium
-2.7848,38.8174,Carnivora,3500.0,5402.0,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70.0,10.0,0.0,10.0,0.0,1.0,3500.0,0.904648136453744,1,1,1,1,1,0,1,6,11.5031881332397,Medium
40.453562,-86.999891,Rodentia,182.0,2883.5,291.91,8.09,1.185,0.415,386.61,0.01,20.0,80.0,0.0,0.0,0.0,3.0,2161.72516666667,0.610258198454999,0,0,1,1,0,0,1,4,26.0051670074463,High
33.88146,10.0982,Carnivora,362.59,2095.708,371.0,2.0,1.3102195,3.954,936.9509206,0.913429833333334,40.0,0.0,40.0,10.0,0.0,2.0,2220.86563333333,0.745798870664089,0,0,1,0,0,1,1,3,48.0484390258789,High
-28.184825,29.09673,Carnivora,811.02,5252.958,304.16,2.17,1.0,5.866,42.1014971666667,2.39142946666667,40.0,0.0,40.0,10.0,0.0,2.0,4000.0,0.923379362578742,0,1,1,1,0,1,1,5,23.5386486053467,Low
-27.471613,152.925942,Peramelemorphia,1551.0,2482.0,148.0,3.565,2.66,1.349,70.0,0.02,100.0,0.0,0.0,0.0,0.0,1.0,1200.0,0.270247412550838,1,1,1,1,0,0,1,5,17.6462631225586,High
-41.019952,144.672274,Peramelemorphia,717.0,2372.5,186.1,2.53,2.2,5.522,60.0,0.01,100.0,0.0,0.0,0.0,0.0,1.0,1759.24043333333,0.410134181430804,1,0,1,1,1,0,1,5,15.3431177139282,High
26.125296,-14.485767,Rodentia,57.4,2664.5,304.16,3.24,1.5,0.22,1338.7998586,0.0260654666666666,0.0,100.0,0.0,0.0,0.0,2.0,2305.71856666667,0.845355177425752,0,0,1,1,0,1,0,4,42.0,High
33.88146,10.0982,Rodentia,57.4,2664.5,304.16,3.24,1.5,0.22,1338.7998586,0.0260654666666666,0.0,100.0,0.0,0.0,0.0,2.0,2305.71856666667,0.845355177425752,0,0,1,1,0,1,0,4,48.0484390258789,High
-28.184825,29.09673,Artiodactyla,175333.0,11080.792,1693.44,1.05,1.1,18.173,4.403,1.28,0.0,100.0,0.0,0.0,0.0,1.0,3000.0,0.802342407530997,1,1,1,1,0,0,0,4,23.5386486053467,Low
-14.5,26.167,Artiodactyla,175333.0,11080.792,1693.44,1.05,1.1,18.173,4.403,1.28,0.0,100.0,0.0,0.0,0.0,1.0,3000.0,0.802342407530997,1,1,1,1,0,0,0,4,13.4553213119507,Low
-14.5,26.167,Artiodactyla,75748.965,8000.8,544.0,1.0,1.3,11.454,1.186,141.4097402,0.0,100.0,0.0,0.0,0.0,1.0,2633.02246666667,0.810245452267844,0,1,0,1,1,0,0,3,13.4553213119507,Medium
-14.5,26.167,Artiodactyla,75748.965,8000.8,544.0,1.0,1.3,11.454,1.186,141.4097402,0.0,100.0,0.0,0.0,0.0,1.0,2633.02246666667,0.810245452267844,0,1,0,1,1,0,0,3,13.4553213119507,Medium
17.389803,77.203281,Rodentia,174.41,1061.542,334.854758666667,2.0,1.811034,0.406,638.0302324,0.008,0.0,100.0,0.0,0.0,0.0,2.0,1200.0,1.14669353747786,1,0,0,0,0,0,0,1,28.2698841094971,High
-22.133333,29.2,Rodentia,50.515,1172.90089596667,113.0286946,3.465,3.34935716666667,0.205,1051.5725754,0.0052449666666666,10.0,90.0,0.0,0.0,0.0,2.0,1911.27,0.509337723238037,0,1,0,0,0,0,0,1,5.75422382354736,Medium
-4.926667,-80.344444,Carnivora,2950.0,7144.875,730.0,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0.0,0.0,100.0,0.0,0.0,1.0,5000.0,1.05838344464389,1,1,1,1,0,1,0,5,45.956413269043,Medium
-30.117957,-53.619222,Carnivora,2950.0,7144.875,730.0,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0.0,0.0,100.0,0.0,0.0,1.0,5000.0,1.05838344464389,1,1,1,1,0,1,0,5,19.8435955047607,Medium
-24.739094,-65.028936,Carnivora,2950.0,7144.875,730.0,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0.0,0.0,100.0,0.0,0.0,1.0,5000.0,1.05838344464389,1,1,1,1,0,1,0,5,32.7104568481445,Low
-20.490151,-54.80721,Carnivora,2950.0,7144.875,730.0,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0.0,0.0,100.0,0.0,0.0,1.0,5000.0,1.05838344464389,1,1,1,1,0,1,0,5,34.6968307495117,Low
-31.639476,-60.633072,Carnivora,4000.0,8471.042,554.0,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0.0,0.0,80.0,10.0,0.0,1.0,3800.0,1.0721952364834,1,1,1,1,0,0,1,6,44.4987411499023,High
-30.347781,-53.998679,Carnivora,4000.0,8471.042,554.0,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0.0,0.0,80.0,10.0,0.0,1.0,3800.0,1.0721952364834,1,1,1,1,0,0,1,6,14.2240552902222,Medium
-30.117957,-53.619222,Carnivora,4000.0,8471.042,554.0,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0.0,0.0,80.0,10.0,0.0,1.0,3800.0,1.0721952364834,1,1,1,1,0,0,1,6,19.8435955047607,Medium
-24.739094,-65.028936,Carnivora,4000.0,8471.042,554.0,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0.0,0.0,80.0,10.0,0.0,1.0,3800.0,1.0721952364834,1,1,1,1,0,0,1,6,32.7104568481445,High
-30.0867,-50.6708,Carnivora,2250.0,7993.5,840.0,1.5,1.40100833333333,9.671,7.75175846666667,35.3061212500001,0.0,0.0,100.0,0.0,0.0,1.0,2000.0,1.27235630670225,1,1,0,0,0,0,0,2,9.05039978027344,Medium
-6.5792,-37.2458,Carnivora,2250.0,7993.5,840.0,1.5,1.40100833333333,9.671,7.75175846666667,35.3061212500001,0.0,0.0,100.0,0.0,0.0,1.0,2000.0,1.27235630670225,1,1,0,0,0,0,0,2,10.5778360366821,Medium
-20.490151,-54.80721,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,34.6968307495117,Low
-22.246302,-47.839529,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,21.9591789245605,Medium
-13.561588,-58.421854,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,11.3544187545776,Medium
4.711,-74.0721,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,38.8695945739746,Low
-25.753,-54.54,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,10.897801399231,Medium
-2.265,-80.137,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,33.1173896789551,Medium
-24.866723,-50.445759,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,17.5704498291016,Medium
-20.552911,-55.549228,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,11.8876171112061,Low
-22.307184,-43.130266,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,31.5623340606689,Low
-20.469266,-55.20453,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,13.68492603302,Low
-14.157535,-47.59415,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,12.5490980148315,Low
-21.470753,-47.908255,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,12.5507373809814,Low
-25.176596,-57.555961,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,41.6965103149414,Medium
-22.1164,-43.2185,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,49.3343544006348,Low
-19.7091,-47.9835,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,43.6360549926758,Low
-19.36333333,-48.07916667,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,14.6931056976318,Low
-25.54553,-48.78396,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,24.6932792663574,Low
7.082591,-73.718817,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,28.4019927978516,Medium
-11.904988,-48.737133,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,19.4081745147705,Low
-26.07434,-49.744804,Carnivora,10500.0,10293.0,758.135,1.66,1.0,20.573,0.165,5.08,3.0,16.0,70.0,20.0,0.0,2.0,3000.0,1.11052185110478,1,1,1,0,0,0,0,3,26.9103565216064,Medium
-28.170158,-52.314813,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,18.6696910858154,Medium
-25.54553,-48.78396,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,24.6932792663574,Medium
6.15,-75.55,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,25.6005058288574,High
-10.68583,-37.42472,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,42.7882308959961,Medium
-25.753,-54.54,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,10.897801399231,Medium
4.711,-74.0721,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,38.8695945739746,Low
-24.866723,-50.445759,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,17.5704498291016,Low
-19.936923,-40.482438,Carnivora,2250.0,7993.5,840.0,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0.0,0.0,100.0,0.0,0.0,1.0,3626.0,1.27235630670225,1,0,1,0,0,0,0,2,14.5350189208984,Medium
-11.904988,-48.737133,Carnivora,3600.0,8775.208,730.0,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0.0,0.0,80.0,0.0,0.0,2.0,1500.0,1.0776817038154,1,1,1,0,0,0,0,3,19.4081745147705,Low
-25.753,-54.54,Carnivora,3600.0,8775.208,730.0,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0.0,0.0,80.0,0.0,0.0,2.0,1500.0,1.0776817038154,1,1,1,0,0,0,0,3,10.897801399231,Medium
-30.347781,-53.998679,Carnivora,3600.0,8775.208,730.0,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0.0,0.0,80.0,0.0,0.0,2.0,1500.0,1.0776817038154,1,1,1,0,0,0,0,3,14.2240552902222,Medium
-25.54553,-48.78396,Carnivora,3600.0,8775.208,730.0,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0.0,0.0,80.0,0.0,0.0,2.0,1500.0,1.0776817038154,1,1,1,0,0,0,0,3,24.6932792663574,Low
14.1154,39.58699,Carnivora,11999.96,8395.0,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0.0,0.0,100.0,0.0,0.0,1.0,3411.9867,0.909534129291437,1,1,0,1,1,0,0,4,19.3855495452881,Low
0.451481,30.384627,Carnivora,11999.96,8395.0,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0.0,0.0,100.0,0.0,0.0,1.0,3411.9867,0.909534129291437,1,1,0,1,1,0,0,4,13.9207210540771,High
-27.951929,28.962427,Carnivora,11999.96,8395.0,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0.0,0.0,100.0,0.0,0.0,1.0,3411.9867,0.909534129291437,1,1,0,1,1,0,0,4,23.517728805542,Medium
-28.184825,29.09673,Carnivora,11999.96,8395.0,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0.0,0.0,100.0,0.0,0.0,1.0,3411.9867,0.909534129291437,1,1,0,1,1,0,0,4,23.5386486053467,Low
47.639499,-71.237822,Lagomorpha,1565.61,2920.0,365.0,3.41,2.55,1.356,70.615,0.04,0.0,100.0,0.0,0.0,0.0,1.0,2267.98846666667,0.586201622080454,1,0,1,0,0,0,1,3,8.01591300964355,High
44.5956,-75.1691,Lagomorpha,1565.61,2920.0,365.0,3.41,2.55,1.356,70.615,0.04,0.0,100.0,0.0,0.0,0.0,1.0,2267.98846666667,0.586201622080454,1,0,1,0,0,0,1,3,45.6409873962402,Medium
38.433333,141.3,Lagomorpha,2519.45,4745.0,314.2098553,2.13,2.5,1.762,40.0,0.284964783333333,0.0,100.0,0.0,0.0,0.0,1.0,2700.0,0.575938173809694,1,0,1,1,0,0,1,5,47.4755172729492,Low
-2.7848,38.8174,Lagomorpha,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0.0,100.0,0.0,0.0,0.0,1.0,1800.0,0.517221517650482,0,0,1,1,0,1,1,4,11.5031881332397,High
14.1154,39.58699,Lagomorpha,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0.0,100.0,0.0,0.0,0.0,1.0,1800.0,0.517221517650482,0,0,1,1,0,1,1,4,19.3855495452881,Low
33.88146,10.0982,Lagomorpha,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0.0,100.0,0.0,0.0,0.0,1.0,1800.0,0.517221517650482,0,0,1,1,0,1,1,4,48.0484390258789,Medium
26.125296,-14.485767,Lagomorpha,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0.0,100.0,0.0,0.0,0.0,1.0,1800.0,0.517221517650482,0,0,1,1,0,1,1,4,42.0,High
36.5,127.8,Lagomorpha,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50.0,0.190489183333333,0.0,100.0,0.0,0.0,0.0,1.0,2294.08263333333,0.531730776034396,0,0,1,1,0,0,1,3,25.8279132843018,Low
36.579695,127.92624,Lagomorpha,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50.0,0.190489183333333,0.0,100.0,0.0,0.0,0.0,1.0,2294.08263333333,0.531730776034396,0,0,1,1,0,0,1,3,24.8207054138184,High
37.568567,127.198354,Lagomorpha,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50.0,0.190489183333333,0.0,100.0,0.0,0.0,0.0,1.0,2294.08263333333,0.531730776034396,0,0,1,1,0,0,1,3,39.4728965759277,Low
36.579225,127.979376,Lagomorpha,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50.0,0.190489183333333,0.0,100.0,0.0,0.0,0.0,1.0,2294.08263333333,0.531730776034396,0,0,1,1,0,0,1,3,20.8576030731201,Medium
55.1694,23.8813,Lagomorpha,3673.33,4380.0,269.661,2.44,3.75,2.168,47.48,0.31,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.470862094697687,0,0,1,1,0,0,1,3,19.7183208465576,Low
49.86098,17.00688,Lagomorpha,3673.33,4380.0,269.661,2.44,3.75,2.168,47.48,0.31,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.470862094697687,0,0,1,1,0,0,1,3,23.1265468597412,High
