"scientificName_final","decimalLatitude","decimalLongitude","Order","Annualroadkillrate_corrected","adult_mass_g","max_longevity_d","age_first_reproduction_d","litter_size_n","litters_per_year_n","dispersal_km","density_n_km2","home_range_km2","dphy_invertebrate","dphy_plant","det_vend","det_vect","det_scav","det_diet_breadth_n","altitude_breadth_m","EQ","habitat_Forest","habitat_Savanna","habitat_Shrubland","habitat_Grassland","habitat_Wetlands","habitat_Desert","habitat_Artificial_Terrestrial","n_habitats","human_footprint","log_roadkill","roadkill_category"
"Ichneumia albicauda",7.67344,36.83441,"Carnivora",0.112045076,3500,5402,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70,10,0,10,0,1,3500,0.904648136453744,"1","1","1","1","1","0","1",6,38.048755645752,-2.18885402436836,"High"
"Ichneumia albicauda",14.1154,39.58699,"Carnivora",0.016969509,3500,5402,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70,10,0,10,0,1,3500,0.904648136453744,"1","1","1","1","1","0","1",6,19.3855495452881,-4.07633713356648,"Medium"
"Ichneumia albicauda",-2.7848,38.8174,"Carnivora",0.044826749,3500,5402,774.149121233333,2.33,1.40045846666667,2.111,3.7,0.5,70,10,0,10,0,1,3500,0.904648136453744,"1","1","1","1","1","0","1",6,11.5031881332397,-3.10495024184723,"Medium"
"Ictidomys tridecemlineatus",40.453562,-86.999891,"Rodentia",0.571287654,182,2883.5,291.91,8.09,1.185,0.415,386.61,0.01,20,80,0,0,0,3,2161.72516666667,0.610258198454999,"0","0","1","1","0","0","1",4,26.0051670074463,-0.559862423847559,"High"
"Ictonyx libycus",33.88146,10.0982,"Carnivora",0.305280362,362.59,2095.708,371,2,1.3102195,3.954,936.9509206,0.913429833333334,40,0,40,10,0,2,2220.86563333333,0.745798870664089,"0","0","1","0","0","1","1",3,48.0484390258789,-1.18652470492627,"High"
"Ictonyx striatus",-28.184825,29.09673,"Carnivora",0.00067858,811.02,5252.958,304.16,2.17,1,5.866,42.1014971666667,2.39142946666667,40,0,40,10,0,2,4000,0.923379362578742,"0","1","1","1","0","1","1",5,23.5386486053467,-7.29550817849173,"Low"
"Isoodon macrourus",-27.471613,152.925942,"Peramelemorphia",2.07457182,1551,2482,148,3.565,2.66,1.349,70,0.02,100,0,0,0,0,1,1200,0.270247412550838,"1","1","1","1","0","0","1",5,17.6462631225586,0.729754780581969,"High"
"Isoodon obesulus",-41.019952,144.672274,"Peramelemorphia",0.205128205,717,2372.5,186.1,2.53,2.2,5.522,60,0.01,100,0,0,0,0,1,1759.24043333333,0.410134181430804,"1","0","1","1","1","0","1",5,15.3431177139282,-1.58412010507481,"High"
"Jaculus jaculus",26.125296,-14.485767,"Rodentia",0.438035323,57.4,2664.5,304.16,3.24,1.5,0.22,1338.7998586,0.0260654666666666,0,100,0,0,0,2,2305.71856666667,0.845355177425752,"0","0","1","1","0","1","0",4,42,-0.825455725738693,"High"
"Jaculus jaculus",33.88146,10.0982,"Rodentia",0.728389213,57.4,2664.5,304.16,3.24,1.5,0.22,1338.7998586,0.0260654666666666,0,100,0,0,0,2,2305.71856666667,0.845355177425752,"0","0","1","1","0","1","0",4,48.0484390258789,-0.316919740409126,"High"
"Kobus ellipsiprymnus",-28.184825,29.09673,"Artiodactyla",1.85912e-06,175333,11080.792,1693.44,1.05,1.1,18.173,4.403,1.28,0,100,0,0,0,1,3000,0.802342407530997,"1","1","1","1","0","0","0",4,23.5386486053467,-13.1954073004745,"Low"
"Kobus ellipsiprymnus",-14.5,26.167,"Artiodactyla",7.9992e-06,175333,11080.792,1693.44,1.05,1.1,18.173,4.403,1.28,0,100,0,0,0,1,3000,0.802342407530997,"1","1","1","1","0","0","0",4,13.4553213119507,-11.7361690212848,"Low"
"Kobus vardonii",-14.5,26.167,"Artiodactyla",0.020437956,75748.965,8000.8,544,1,1.3,11.454,1.186,141.4097402,0,100,0,0,0,1,2633.02246666667,0.810245452267844,"0","1","0","1","1","0","0",3,13.4553213119507,-3.89036151864697,"Medium"
"Kobus vardonii",-14.5,26.167,"Artiodactyla",0.047364152,75748.965,8000.8,544,1,1.3,11.454,1.186,141.4097402,0,100,0,0,0,1,2633.02246666667,0.810245452267844,"0","1","0","1","1","0","0",3,13.4553213119507,-3.04988962333016,"Medium"
"Lariscus insignis",17.389803,77.203281,"Rodentia",1.51707055,174.41,1061.542,334.854758666667,2,1.811034,0.406,638.0302324,0.008,0,100,0,0,0,2,1200,1.14669353747786,"1","0","0","0","0","0","0",1,28.2698841094971,0.416781205547372,"High"
"Lemniscomys rosalia",-22.133333,29.2,"Rodentia",0.020277778,50.515,1172.90089596667,113.0286946,3.465,3.34935716666667,0.205,1051.5725754,0.00524496666666664,10,90,0,0,0,2,1911.27,0.509337723238037,"0","1","0","0","0","0","0",1,5.75422382354736,-3.89822967233691,"Medium"
"Leopardus colocolo",-4.926667,-80.344444,"Carnivora",0.02585708,2950,7144.875,730,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0,0,100,0,0,1,5000,1.05838344464389,"1","1","1","1","0","1","0",5,45.956413269043,-3.65517082771381,"Medium"
"Leopardus colocolo",-30.117957,-53.619222,"Carnivora",0.040456498,2950,7144.875,730,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0,0,100,0,0,1,5000,1.05838344464389,"1","1","1","1","0","1","0",5,19.8435955047607,-3.20752800561045,"Medium"
"Leopardus colocolo",-24.739094,-65.028936,"Carnivora",0.006235111,2950,7144.875,730,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0,0,100,0,0,1,5000,1.05838344464389,"1","1","1","1","0","1","0",5,32.7104568481445,-5.07755889728206,"Low"
"Leopardus colocolo",-20.490151,-54.80721,"Carnivora",0.004819516,2950,7144.875,730,2.5,1.5582185,11.044,15.6268784666667,35.32892615,0,0,100,0,0,1,5000,1.05838344464389,"1","1","1","1","0","1","0",5,34.6968307495117,-5.33508177089931,"Low"
"Leopardus geoffroyi",-31.639476,-60.633072,"Carnivora",0.241284868,4000,8471.042,554,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0,0,80,10,0,1,3800,1.0721952364834,"1","1","1","1","0","0","1",6,44.4987411499023,-1.42177701863663,"High"
"Leopardus geoffroyi",-30.347781,-53.998679,"Carnivora",0.064288158,4000,8471.042,554,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0,0,80,10,0,1,3800,1.0721952364834,"1","1","1","1","0","0","1",6,14.2240552902222,-2.74437983266224,"Medium"
"Leopardus geoffroyi",-30.117957,-53.619222,"Carnivora",0.080912995,4000,8471.042,554,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0,0,80,10,0,1,3800,1.0721952364834,"1","1","1","1","0","0","1",6,19.8435955047607,-2.51438083740946,"Medium"
"Leopardus geoffroyi",-24.739094,-65.028936,"Carnivora",0.112232003,4000,8471.042,554,2.02,1.315,12.821,4.18619546666666,9.39465686666666,0,0,80,10,0,1,3800,1.0721952364834,"1","1","1","1","0","0","1",6,32.7104568481445,-2.18718709483532,"High"
"Leopardus guttulus",-30.0867,-50.6708,"Carnivora",0.016611849,2250,7993.5,840,1.5,1.40100833333333,9.671,7.75175846666667,35.3061212500001,0,0,100,0,0,1,2000,1.27235630670225,"1","1","0","0","0","0","0",2,9.05039978027344,-4.09763904306953,"Medium"
"Leopardus guttulus",-6.5792,-37.2458,"Carnivora",0.017807445,2250,7993.5,840,1.5,1.40100833333333,9.671,7.75175846666667,35.3061212500001,0,0,100,0,0,1,2000,1.27235630670225,"1","1","0","0","0","0","0",2,10.5778360366821,-4.0281386507028,"Medium"
"Leopardus pardalis",-20.490151,-54.80721,"Carnivora",0.011245537,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,34.6968307495117,-4.48778394015349,"Low"
"Leopardus pardalis",-22.246302,-47.839529,"Carnivora",0.070360936,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,21.9591789245605,-2.65411705618819,"Medium"
"Leopardus pardalis",-13.561588,-58.421854,"Carnivora",0.014504465,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,11.3544187545776,-4.23329874592216,"Medium"
"Leopardus pardalis",4.711,-74.0721,"Carnivora",0.003320579,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,38.8695945739746,-5.70761611366887,"Low"
"Leopardus pardalis",-25.753,-54.54,"Carnivora",0.058783267,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,10.897801399231,-2.83389803940659,"Medium"
"Leopardus pardalis",-2.265,-80.137,"Carnivora",0.033255838,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,33.1173896789551,-3.40352494834508,"Medium"
"Leopardus pardalis",-24.866723,-50.445759,"Carnivora",0.014334444,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,17.5704498291016,-4.24508996658666,"Medium"
"Leopardus pardalis",-20.552911,-55.549228,"Carnivora",0.000973516,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,11.8876171112061,-6.93459629774522,"Low"
"Leopardus pardalis",-22.307184,-43.130266,"Carnivora",0.003593751,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,31.5623340606689,-5.62855877515778,"Low"
"Leopardus pardalis",-20.469266,-55.20453,"Carnivora",0.004428011,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,13.68492603302,-5.41980477994732,"Low"
"Leopardus pardalis",-14.157535,-47.59415,"Carnivora",0.004473565,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,12.5490980148315,-5.40956964907212,"Low"
"Leopardus pardalis",-21.470753,-47.908255,"Carnivora",0.005964676,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,12.5507373809814,-5.12190054175575,"Low"
"Leopardus pardalis",-25.176596,-57.555961,"Carnivora",0.022091984,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,41.6965103149414,-3.81254045118753,"Medium"
"Leopardus pardalis",-22.1164,-43.2185,"Carnivora",0.006247451,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,49.3343544006348,-5.07558173842318,"Low"
"Leopardus pardalis",-19.7091,-47.9835,"Carnivora",0.007554409,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,43.6360549926758,-4.88562391265745,"Low"
"Leopardus pardalis",-19.36333333,-48.07916667,"Carnivora",0.007554409,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,14.6931056976318,-4.88562391265745,"Low"
"Leopardus pardalis",-25.54553,-48.78396,"Carnivora",0.009643224,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,24.6932792663574,-4.64149978643819,"Low"
"Leopardus pardalis",7.082591,-73.718817,"Carnivora",0.034265118,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,28.4019927978516,-3.37362741020302,"Medium"
"Leopardus pardalis",-11.904988,-48.737133,"Carnivora",0.012612579,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,19.4081745147705,-4.37306062969467,"Low"
"Leopardus pardalis",-26.07434,-49.744804,"Carnivora",0.01461918,10500,10293,758.135,1.66,1,20.573,0.165,5.08,3,16,70,20,0,2,3000,1.11052185110478,"1","1","1","0","0","0","0",3,26.9103565216064,-4.22542091378477,"Medium"
"Leopardus tigrinus",-28.170158,-52.314813,"Carnivora",0.053513897,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,18.6696910858154,-2.92781390180184,"Medium"
"Leopardus tigrinus",-25.54553,-48.78396,"Carnivora",0.038572895,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,24.6932792663574,-3.25520545124324,"Medium"
"Leopardus tigrinus",6.15,-75.55,"Carnivora",0.264124128,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,25.6005058288574,-1.33133610451847,"High"
"Leopardus tigrinus",-10.68583,-37.42472,"Carnivora",0.086249526,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,42.7882308959961,-2.45051071873794,"Medium"
"Leopardus tigrinus",-25.753,-54.54,"Carnivora",0.022043725,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,10.897801399231,-3.81472729808886,"Medium"
"Leopardus tigrinus",4.711,-74.0721,"Carnivora",0.003320579,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,38.8695945739746,-5.70761611366887,"Low"
"Leopardus tigrinus",-24.866723,-50.445759,"Carnivora",0.010921481,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,17.5704498291016,-4.51702369515068,"Low"
"Leopardus tigrinus",-19.936923,-40.482438,"Carnivora",0.062424494,2250,7993.5,840,1.5,1.41067616666667,9.671,7.56556906666667,30.9220072833333,0,0,100,0,0,1,3626,1.27235630670225,"1","0","1","0","0","0","0",2,14.5350189208984,-2.77379754857602,"Medium"
"Leopardus wiedii",-11.904988,-48.737133,"Carnivora",0.012612579,3600,8775.208,730,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0,0,80,0,0,2,1500,1.0776817038154,"1","1","1","0","0","0","0",3,19.4081745147705,-4.37306062969467,"Low"
"Leopardus wiedii",-25.753,-54.54,"Carnivora",0.022043725,3600,8775.208,730,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0,0,80,0,0,2,1500,1.0776817038154,"1","1","1","0","0","0","0",3,10.897801399231,-3.81472729808886,"Medium"
"Leopardus wiedii",-30.347781,-53.998679,"Carnivora",0.032144079,3600,8775.208,730,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0,0,80,0,0,2,1500,1.0776817038154,"1","1","1","0","0","0","0",3,14.2240552902222,-3.43752701322219,"Medium"
"Leopardus wiedii",-25.54553,-48.78396,"Carnivora",0.009643224,3600,8775.208,730,1.5,1.40719983333333,2.144,11.2856548333333,8.54,0,0,80,0,0,2,1500,1.0776817038154,"1","1","1","0","0","0","0",3,24.6932792663574,-4.64149978643819,"Low"
"Leptailurus serval",14.1154,39.58699,"Carnivora",0.002828252,11999.96,8395,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0,0,100,0,0,1,3411.9867,0.909534129291437,"1","1","0","1","1","0","0",4,19.3855495452881,-5.86809642600688,"Low"
"Leptailurus serval",0.451481,30.384627,"Carnivora",0.244131353,11999.96,8395,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0,0,100,0,0,1,3411.9867,0.909534129291437,"1","1","0","1","1","0","0",4,13.9207210540771,-1.41004886657039,"High"
"Leptailurus serval",-27.951929,28.962427,"Carnivora",0.052439024,11999.96,8395,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0,0,100,0,0,1,3411.9867,0.909534129291437,"1","1","0","1","1","0","0",4,23.517728805542,-2.9481042320066,"Medium"
"Leptailurus serval",-28.184825,29.09673,"Carnivora",0.00135716,11999.96,8395,851.66,2.35,2.5,21.964,4.34383519999999,1.84,0,0,100,0,0,1,3411.9867,0.909534129291437,"1","1","0","1","1","0","0",4,23.5386486053467,-6.60236099793179,"Low"
"Lepus americanus",47.639499,-71.237822,"Lagomorpha",2.354075487,1565.61,2920,365,3.41,2.55,1.356,70.615,0.04,0,100,0,0,0,1,2267.98846666667,0.586201622080454,"1","0","1","0","0","0","1",3,8.01591300964355,0.856148075868537,"High"
"Lepus americanus",44.5956,-75.1691,"Lagomorpha",0.070068255,1565.61,2920,365,3.41,2.55,1.356,70.615,0.04,0,100,0,0,0,1,2267.98846666667,0.586201622080454,"1","0","1","0","0","0","1",3,45.6409873962402,-2.65828544057756,"Medium"
"Lepus brachyurus",38.433333,141.3,"Lagomorpha",0.003318005,2519.45,4745,314.2098553,2.13,2.5,1.762,40,0.284964783333333,0,100,0,0,0,1,2700,0.575938173809694,"1","0","1","1","0","0","1",5,47.4755172729492,-5.70839158028313,"Low"
"Lepus capensis",-2.7848,38.8174,"Lagomorpha",0.199898299,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0,100,0,0,0,1,1800,0.517221517650482,"0","0","1","1","0","1","1",4,11.5031881332397,-1.60994654676661,"High"
"Lepus capensis",14.1154,39.58699,"Lagomorpha",0.00989888,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0,100,0,0,0,1,1800,0.517221517650482,"0","0","1","1","0","1","1",4,19.3855495452881,-4.61533365955455,"Low"
"Lepus capensis",33.88146,10.0982,"Lagomorpha",0.094304985,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0,100,0,0,0,1,1800,0.517221517650482,"0","0","1","1","0","1","1",4,48.0484390258789,-2.36122122753739,"Medium"
"Lepus capensis",26.125296,-14.485767,"Lagomorpha",0.188812024,2202.555,3248.5,242.65,2.51,3.14,1.636,64.263,0.41,0,100,0,0,0,1,1800,0.517221517650482,"0","0","1","1","0","1","1",4,42,-1.66700334085795,"High"
"Lepus coreanus",36.5,127.8,"Lagomorpha",0.000370201,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50,0.190489183333333,0,100,0,0,0,1,2294.08263333333,0.531730776034396,"0","0","1","1","0","0","1",3,25.8279132843018,-7.90146445658595,"Low"
"Lepus coreanus",36.579695,127.92624,"Lagomorpha",0.138872904,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50,0.190489183333333,0,100,0,0,0,1,2294.08263333333,0.531730776034396,"0","0","1","1","0","0","1",3,24.8207054138184,-1.97419612384551,"High"
"Lepus coreanus",37.568567,127.198354,"Lagomorpha",0.005527188,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50,0.190489183333333,0,100,0,0,0,1,2294.08263333333,0.531730776034396,"0","0","1","1","0","0","1",3,39.4728965759277,-5.19807609187324,"Low"
"Lepus coreanus",36.579225,127.979376,"Lagomorpha",0.072722039,2115.185,3477.78452883333,239.064800119047,2.65780033333333,3.68551416666667,1.6,50,0.190489183333333,0,100,0,0,0,1,2294.08263333333,0.531730776034396,"0","0","1","1","0","0","1",3,20.8576030731201,-2.6211107904521,"Medium"
"Lepus europaeus",55.1694,23.8813,"Lagomorpha",0.001480594,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,19.7183208465576,-6.51531192037467,"Low"
"Lepus europaeus",49.86098,17.00688,"Lagomorpha",6.975108321,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,23.1265468597412,1.94234785747931,"High"
"Lepus europaeus",54.39717217,18.48323454,"Lagomorpha",0.001371984,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,50,-6.59149741155402,"Low"
"Lepus europaeus",-28.170158,-52.314813,"Lagomorpha",0.14721009,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,18.6696910858154,-1.91589452884089,"High"
"Lepus europaeus",45.212864,9.356684,"Lagomorpha",0.039030737,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,45.5598297119141,-3.24340581505731,"Medium"
"Lepus europaeus",53.4519,-9.1022,"Lagomorpha",0.21399177,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,18.5702838897705,-1.54181772264374,"High"
"Lepus europaeus",40.196955,33.456324,"Lagomorpha",0.035469503,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,24.2351207733154,-3.33908202213577,"Medium"
"Lepus europaeus",55.1694,23.8813,"Lagomorpha",0.006279759,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,19.7183208465576,-5.07042367503458,"Low"
"Lepus europaeus",-22.267404,-48.202888,"Lagomorpha",0.314631383,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,14.7833309173584,-1.15635353808843,"High"
"Lepus europaeus",46.1512,14.9955,"Lagomorpha",0.003227343,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,22.3180332183838,-5.73609608088831,"Low"
"Lepus europaeus",38.614,42.9182,"Lagomorpha",0.006186044,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,1.79789280891418,-5.08545949190912,"Low"
"Lepus europaeus",55.1694,23.8813,"Lagomorpha",0.003999304,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,19.7183208465576,-5.521634933002,"Low"
"Lepus europaeus",-26.07434,-49.744804,"Lagomorpha",0.032162197,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,26.9103565216064,-3.4369635223281,"Medium"
"Lepus europaeus",39.9221,33.2263,"Lagomorpha",0.055758195,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,44.8307113647461,-2.886730883929,"Medium"
"Lepus europaeus",-21.470753,-47.908255,"Lagomorpha",0.010938723,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,12.5507373809814,-4.51544621640662,"Low"
"Lepus europaeus",41.132,26.22921,"Lagomorpha",0.004453278,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,22.9873695373535,-5.41411482476864,"Low"
"Lepus europaeus",-30.347781,-53.998679,"Lagomorpha",0.294747909,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,14.2240552902222,-1.2216348337374,"High"
"Lepus europaeus",-25.753,-54.54,"Lagomorpha",0.014695817,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,10.897801399231,-4.22019238351483,"Medium"
"Lepus europaeus",46.0511,14.5051,"Lagomorpha",0.07840617,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,46.8255348205566,-2.54585265574279,"Medium"
"Lepus europaeus",40.196955,33.456324,"Lagomorpha",0.09228205,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,24.2351207733154,-2.3829056309255,"Medium"
"Lepus europaeus",42.11821443,25.40094846,"Lagomorpha",0.178406149,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,25.7547092437744,-1.72369259194143,"High"
"Lepus europaeus",42.9,11.2,"Lagomorpha",0.087708645,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,17.7930774688721,-2.43373480977573,"Medium"
"Lepus europaeus",-23.8944,-52.7339,"Lagomorpha",0.261912511,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,13.2148427963257,-1.33974475846815,"High"
"Lepus europaeus",48.1173,-1.677,"Lagomorpha",0.048338369,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,46.2479362487793,-3.02952964444978,"Medium"
"Lepus europaeus",-30.0867,-50.6708,"Lagomorpha",0.030464757,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,9.05039978027344,-3.49118477167981,"Medium"
"Lepus europaeus",49.50914,17.30351,"Lagomorpha",3.149553083,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,17.3743362426758,1.14726056435915,"High"
"Lepus europaeus",48.18889,17.7267,"Lagomorpha",6.4305046,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,48.7845268249512,1.8610530110647,"High"
"Lepus europaeus",-27.35,-50.9,"Lagomorpha",0.061344538,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,9.98854160308838,-2.79124914194349,"Medium"
"Lepus europaeus",-22.246302,-47.839529,"Lagomorpha",0.082448259,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,21.9591789245605,-2.49558434602725,"Medium"
"Lepus europaeus",-25.54553,-48.78396,"Lagomorpha",0.212218494,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,24.6932792663574,-1.55013890297126,"High"
